customer_id,age,sex,from_luzon,single,has_children,flight_count,avg_n_guests,avg_spend_log,ratio_domestic,ratio_one_way,avg_days_advanced,max_days_advanced,min_days_advanced,flight_quarter_mode
2065,24,M,1,0,0,2,2.5,9.072720642812605,0.5,1.0,41.5,62,21,4
2066,37,F,1,1,0,2,1.0,8.54504111761052,0.5,0.5,35.5,60,11,2
2067,27,F,0,0,0,2,2.0,8.230465257301196,1.0,0.5,10.5,12,9,4
2068,39,M,1,1,0,2,1.0,8.344871223236641,0.5,1.0,37.0,59,15,2
2069,15,M,1,1,0,1,1.0,6.907755278982137,1.0,1.0,14.0,14,14,2
2070,33,F,1,0,1,2,3.0,8.226729287922561,1.0,1.0,16.5,17,16,4
2071,27,M,0,1,0,2,1.0,7.8001142607918705,0.5,0.5,42.0,60,24,4
2072,40,F,1,0,0,1,2.0,8.2722755896497,1.0,1.0,18.0,18,18,2
2073,38,F,1,0,1,2,2.5,10.019214215348349,0.0,0.5,57.0,59,55,4
2074,25,M,0,0,1,1,2.0,9.067275775959502,0.0,1.0,73.0,73,73,4
2075,20,F,1,0,1,1,1.0,8.530005091942108,0.0,1.0,56.0,56,56,4
2076,20,F,0,1,0,2,1.0,9.493043253446814,0.0,0.0,68.5,79,58,4
2077,15,Other,1,1,0,1,3.0,8.23458053179875,1.0,1.0,13.0,13,13,4
2078,38,F,1,1,0,1,1.0,6.907755278982137,1.0,0.0,8.0,8,8,4
2079,38,M,0,0,0,2,3.0,9.653251532642862,0.5,0.5,47.0,78,16,4
2080,21,M,1,0,1,1,4.0,10.317487331068786,0.0,1.0,69.0,69,69,4
2081,36,F,0,0,1,4,3.0,10.132623839801964,0.0,0.75,61.5,65,55,2
2082,37,F,1,1,0,2,1.0,9.326573327397094,0.0,0.5,56.0,60,52,2
2083,44,F,0,1,0,1,1.0,7.693378441979979,1.0,1.0,18.0,18,18,4
2084,25,M,0,1,1,3,1.0,8.949190701145213,0.3333333333333333,0.3333333333333333,46.666666666666664,64,22,4
2085,33,F,0,1,0,3,1.0,7.804728408529587,0.6666666666666666,0.3333333333333333,39.0,70,20,4
2086,24,M,1,1,0,3,1.6666666666666667,8.937655982169042,0.3333333333333333,0.6666666666666666,47.0,63,21,4
2087,44,F,1,0,0,1,5.0,9.114633629715462,1.0,0.0,13.0,13,13,4
2088,33,M,0,1,0,2,2.0,8.570198008461212,1.0,0.5,14.0,18,10,4
2089,33,M,1,0,0,1,1.0,6.925423316466467,1.0,1.0,20.0,20,20,2
2090,32,F,1,1,0,3,1.0,8.143083719623036,1.0,0.6666666666666666,12.666666666666666,17,10,2
2091,15,M,1,0,1,2,2.5,9.095463152565477,0.5,1.0,36.0,58,14,4
2092,15,M,0,0,1,1,3.0,8.452988228961033,1.0,1.0,19.0,19,19,4
2093,23,M,0,1,0,1,1.0,8.619401835582769,1.0,0.0,20.0,20,20,4
2094,15,M,0,1,0,1,1.0,9.186473598117152,0.0,0.0,73.0,73,73,4
2095,34,F,1,1,0,2,2.0,8.785603157932567,0.5,1.0,39.5,66,13,4
2096,43,M,1,0,0,2,3.0,9.26732015094483,0.0,1.0,59.0,62,56,2
2097,29,M,1,0,0,1,2.0,9.326058960559724,1.0,0.0,22.0,22,22,2
2098,29,F,0,1,0,1,1.0,8.280841677090244,1.0,0.0,14.0,14,14,2
2099,29,M,0,1,0,1,4.0,9.283162257414086,1.0,1.0,11.0,11,11,4
2100,46,F,0,0,0,3,2.3333333333333335,8.425905669300745,1.0,1.0,18.333333333333332,21,13,2
2101,37,F,1,0,0,2,3.5,8.969658812392943,1.0,1.0,14.5,15,14,4
2102,40,F,1,1,0,1,1.0,8.166583286391049,1.0,1.0,16.0,16,16,2
2103,36,F,0,1,1,1,3.0,8.833307851260983,1.0,1.0,12.0,12,12,4
2104,25,M,1,1,0,2,3.0,7.90656303436526,1.0,0.5,12.0,13,11,4
2105,25,M,1,0,0,3,1.3333333333333333,8.176654214090037,0.6666666666666666,0.6666666666666666,28.333333333333332,57,14,2
2106,48,F,1,0,0,1,3.0,9.898869032303146,0.0,1.0,73.0,73,73,4
2107,36,F,0,1,0,4,2.0,7.829984789770981,1.0,0.75,13.0,14,12,4
2108,32,M,1,0,0,2,2.0,9.345352397355061,0.5,0.0,36.5,57,16,4
2109,25,F,0,1,0,1,1.0,8.711308565656648,0.0,1.0,56.0,56,56,4
2110,35,F,0,0,0,1,6.0,8.104609305073552,1.0,1.0,17.0,17,17,2
2111,15,M,0,1,0,2,2.0,9.534923598047904,0.5,0.0,40.5,71,10,4
2112,19,M,0,0,1,1,4.0,9.967154741399298,1.0,0.0,16.0,16,16,2
2113,29,M,1,1,0,2,1.0,8.001686687454043,0.5,0.5,44.0,65,23,4
2114,25,F,1,1,0,1,1.0,7.953400717978699,1.0,1.0,17.0,17,17,2
2115,24,M,0,1,0,2,1.0,7.233861405088501,1.0,1.0,13.5,15,12,4
2116,24,M,1,1,0,1,1.0,6.907755278982137,1.0,1.0,17.0,17,17,4
2117,45,M,0,0,0,1,2.0,9.253729049045809,0.0,1.0,56.0,56,56,2
2118,25,F,1,1,0,2,1.0,8.701450313977464,0.0,1.0,66.5,68,65,4
2119,46,M,1,0,1,1,2.0,9.637185897013426,1.0,0.0,12.0,12,12,4
2120,40,M,1,1,0,2,1.0,8.426575489723401,0.0,0.5,55.5,59,52,4
2121,39,M,1,0,0,1,1.0,8.680274530737503,1.0,0.0,11.0,11,11,4
2122,25,M,0,0,0,1,2.0,9.07753155026658,0.0,1.0,60.0,60,60,4
2123,15,F,1,1,0,2,2.0,7.707085392743408,0.5,1.0,32.5,57,8,4
2124,47,F,0,1,0,3,1.6666666666666667,8.97264049855301,0.3333333333333333,0.3333333333333333,49.0,69,12,2
2125,33,F,0,1,0,2,1.0,9.017034336440396,0.0,0.5,55.5,58,53,4
2126,43,F,1,1,0,1,1.0,9.049896283062205,0.0,0.0,50.0,50,50,4
2127,35,M,1,1,1,1,3.0,9.276926618268499,0.0,1.0,52.0,52,52,4
2128,37,M,1,1,0,2,1.0,8.667348881248904,0.5,0.5,39.5,64,15,4
2129,26,M,1,1,0,2,2.0,9.8117203667985,0.0,0.5,56.5,60,53,2
2130,21,M,1,1,0,4,1.0,8.63057851616648,0.5,0.25,38.5,66,9,4
2131,27,M,0,1,0,2,1.0,7.650725102329819,1.0,1.0,12.5,14,11,4
2132,36,F,1,1,0,1,1.0,7.372515768010698,1.0,1.0,11.0,11,11,2
2133,24,F,0,1,0,2,2.0,9.27575588840704,0.5,0.5,39.5,59,20,4
2134,25,M,0,1,0,2,1.0,7.926598304529003,0.5,1.0,30.0,44,16,4
2135,24,M,0,0,0,5,3.0,9.57797979699242,0.4,0.2,43.8,71,10,4
2136,44,M,1,0,1,2,5.0,8.936135827709403,1.0,1.0,13.0,14,12,4
2137,39,F,0,1,0,2,1.0,7.716088761584198,1.0,0.5,12.0,13,11,2
2138,30,M,0,0,0,1,3.0,9.79145120367345,0.0,1.0,68.0,68,68,2
2139,20,F,0,0,1,2,2.5,9.372167949604012,0.0,1.0,56.0,60,52,4
2140,24,F,1,1,0,2,2.0,9.502146932540908,0.5,0.0,39.5,65,14,2
2141,31,M,1,1,0,3,2.3333333333333335,9.739023706742827,0.3333333333333333,0.3333333333333333,38.666666666666664,54,13,4
2142,32,F,0,0,1,1,1.0,7.2000257981865206,1.0,1.0,19.0,19,19,2
2143,19,F,0,1,0,2,2.0,8.061940908349323,1.0,0.5,16.5,19,14,2
2144,18,F,0,1,0,3,1.0,8.334150550353307,0.6666666666666666,0.6666666666666666,35.333333333333336,77,14,2
2145,20,M,0,0,1,4,3.25,9.099087709544582,0.75,0.75,27.75,60,12,2
2146,28,F,1,1,0,2,3.0,9.61948407033585,0.5,0.0,33.0,59,7,4
2147,23,M,0,0,1,2,1.5,9.04970626144836,0.0,1.0,59.0,61,57,4
2148,15,M,1,1,1,3,1.6666666666666667,8.946706083048806,0.6666666666666666,0.6666666666666666,26.0,50,13,4
2149,36,M,0,0,1,2,2.0,8.3950414727333,0.5,0.5,38.0,57,19,2
2150,30,M,1,0,0,2,2.5,9.008004058616464,1.0,0.5,17.5,19,16,2
2151,52,M,1,1,0,1,3.0,8.092069701856154,1.0,0.0,18.0,18,18,4
2152,20,F,1,0,0,1,4.0,9.0618329167427,1.0,0.0,13.0,13,13,2
2153,32,F,0,1,0,1,1.0,9.99843735386202,0.0,0.0,51.0,51,51,2
2154,36,F,1,1,0,1,3.0,10.06683767226885,0.0,1.0,62.0,62,62,2
2155,36,M,0,1,0,2,2.0,9.23930501634675,0.0,0.5,51.0,55,47,2
2156,41,M,1,0,0,3,1.6666666666666667,8.9583650539572,0.6666666666666666,0.6666666666666666,29.666666666666668,59,14,4
2157,15,M,0,1,0,3,2.3333333333333335,9.418926116327961,0.3333333333333333,0.0,43.333333333333336,64,12,2
2158,29,M,1,0,0,3,2.3333333333333335,9.615884119941162,0.6666666666666666,0.6666666666666666,31.666666666666668,60,13,4
2159,23,M,0,0,1,1,2.0,8.783148023619347,1.0,0.0,19.0,19,19,3
2160,33,F,1,1,1,2,1.0,8.987850418113009,0.0,0.5,66.0,68,64,2
2161,27,F,1,1,0,1,4.0,8.648318266792998,1.0,1.0,17.0,17,17,4
2162,34,M,0,1,0,2,2.0,9.49294668057949,0.5,0.5,35.0,60,10,4
2163,17,M,0,0,0,2,3.0,9.869464788412827,0.5,0.5,37.5,57,18,4
2164,44,F,1,0,1,3,3.3333333333333335,9.304800647332012,0.3333333333333333,0.6666666666666666,43.666666666666664,67,9,4
2165,39,F,0,1,0,5,1.8,8.436650318995657,0.6,0.8,34.0,64,12,4
2166,32,M,1,0,0,3,2.0,8.631658329514321,1.0,0.6666666666666666,15.666666666666666,17,15,2
2167,21,F,1,1,1,2,2.0,8.427077558061738,0.5,0.5,43.5,76,11,2
2168,40,F,0,0,1,2,4.5,9.207013622410038,0.5,0.5,40.0,62,18,2
2169,15,F,0,0,1,2,2.0,9.132451364172537,0.5,0.5,29.0,44,14,4
2170,35,M,1,1,0,5,1.4,8.875184877681386,0.6,0.4,36.4,73,9,4
2171,25,M,0,1,0,2,1.0,8.032218755970273,1.0,1.0,7.5,12,3,2
2172,23,M,0,0,0,2,2.5,9.105420704340291,0.5,1.0,30.0,53,7,2
2173,39,F,0,1,0,3,1.6666666666666667,8.282049583419136,0.6666666666666666,0.3333333333333333,29.666666666666668,63,13,4
2174,21,F,1,1,0,1,1.0,7.951898279653082,1.0,1.0,21.0,21,21,2
2175,31,F,0,1,0,3,1.6666666666666667,9.399994784130747,0.3333333333333333,0.0,42.333333333333336,58,17,4
2176,19,M,0,1,0,1,1.0,8.803912241065127,0.0,0.0,68.0,68,68,4
2177,27,M,1,0,1,1,2.0,8.841951366190766,0.0,1.0,64.0,64,64,2
2178,20,F,0,0,1,2,1.5,9.180036328196897,0.5,0.0,35.5,57,14,4
2179,36,M,1,1,0,1,3.0,9.98780415213219,0.0,0.0,54.0,54,54,4
2180,32,F,0,1,0,2,1.0,8.53588395669943,0.5,0.5,35.0,59,11,4
2181,40,M,1,1,0,2,1.0,7.7594793566359375,0.5,0.5,36.0,60,12,2
2182,29,F,0,1,0,1,3.0,9.739151204176272,1.0,0.0,17.0,17,17,2
2183,42,M,1,1,1,1,1.0,8.932746248835544,0.0,1.0,71.0,71,71,2
2184,30,F,1,0,0,2,2.0,9.298673841134539,0.0,1.0,65.5,73,58,4
2185,15,F,1,0,0,2,3.5,7.86389118710572,1.0,1.0,10.5,13,8,2
2186,16,M,0,0,0,2,2.5,9.11468092185834,0.5,0.5,33.0,50,16,3
2187,27,M,1,0,1,2,1.5,8.847263107339923,0.5,1.0,35.5,56,15,2
2188,37,M,0,0,0,1,4.0,10.159062665572776,0.0,1.0,51.0,51,51,4
2189,45,F,0,1,1,2,1.0,7.97079736712783,0.5,0.5,39.0,66,12,4
2190,36,M,1,0,1,2,2.0,9.51175734682952,0.5,0.0,33.0,52,14,4
2191,35,M,0,0,0,2,2.5,8.051321512908437,1.0,0.5,18.0,21,15,4
2192,44,M,0,0,0,2,2.5,9.550351440520341,0.5,0.0,35.0,59,11,2
2193,15,M,1,0,1,2,3.5,9.358242036276362,0.5,0.5,35.0,50,20,2
2194,38,Other,1,1,0,2,1.0,8.499178921850623,0.5,0.5,35.0,57,13,2
2195,18,F,1,1,0,1,1.0,10.439705692400526,0.0,0.0,57.0,57,57,4
2196,42,F,0,1,0,1,3.0,8.859186735770635,1.0,0.0,14.0,14,14,4
2197,20,Other,1,1,0,1,1.0,8.501669836556902,0.0,1.0,65.0,65,65,4
2198,31,F,0,1,0,1,3.0,9.60085857277171,0.0,1.0,62.0,62,62,2
2199,18,M,1,0,0,2,2.0,9.460881597703196,0.0,0.5,65.0,72,58,4
2200,35,F,1,1,0,1,3.0,10.83585922329316,0.0,0.0,70.0,70,70,2
2201,27,F,1,1,0,3,1.0,8.04301576302443,0.6666666666666666,1.0,30.0,62,8,2
2202,28,F,0,0,1,3,2.6666666666666665,9.313370105442683,0.3333333333333333,1.0,51.666666666666664,74,16,2
2203,30,F,0,1,1,1,1.0,9.080323631393817,0.0,0.0,64.0,64,64,4
2204,27,F,1,1,0,2,1.0,7.284027851346858,1.0,0.5,11.5,14,9,4
2205,37,F,0,0,1,1,3.0,10.654409222241119,0.0,0.0,60.0,60,60,4
2206,31,F,1,1,0,1,1.0,9.592141457584464,0.0,0.0,65.0,65,65,2
2207,38,F,0,1,0,1,1.0,8.607009312531499,0.0,1.0,63.0,63,63,2
2208,35,M,1,1,0,3,1.6666666666666667,8.74223373591417,0.3333333333333333,1.0,45.333333333333336,67,14,4
2209,43,F,0,1,0,3,1.0,7.224361206327569,1.0,1.0,15.333333333333334,16,15,2
2210,23,M,1,0,1,1,2.0,10.743183783898719,0.0,0.0,53.0,53,53,2
2211,41,M,0,1,0,2,1.0,7.754857170099614,1.0,0.5,14.0,15,13,4
2212,19,M,0,1,0,2,2.5,8.138374220506863,1.0,0.0,15.0,16,14,4
2213,21,M,0,1,0,1,3.0,8.435526667517411,1.0,1.0,11.0,11,11,4
2214,23,M,1,0,1,2,2.5,10.073599898144309,0.0,0.5,53.0,55,51,2
2215,21,M,0,0,0,1,5.0,10.017843100883159,1.0,0.0,8.0,8,8,4
2216,38,F,0,0,0,1,3.0,7.715329405112653,1.0,1.0,14.0,14,14,4
2217,19,M,0,0,0,2,1.0,7.890574809089143,1.0,0.5,15.0,16,14,4
2218,36,F,1,1,0,2,2.0,9.778358066804788,0.5,0.5,28.0,45,11,4
2219,25,F,1,0,0,2,3.0,9.743381882779179,0.5,0.0,40.5,70,11,4
2220,33,F,1,1,1,2,1.0,7.768208257300671,0.5,1.0,38.0,66,10,4
2221,30,F,1,1,0,3,2.0,9.209857026797566,0.3333333333333333,0.6666666666666666,48.333333333333336,63,22,4
2222,38,M,1,0,1,3,3.6666666666666665,9.178978485441748,0.6666666666666666,0.6666666666666666,27.0,57,7,2
2223,33,F,0,0,0,1,2.0,9.272511541867601,1.0,0.0,18.0,18,18,2
2224,28,Other,0,0,1,3,1.3333333333333333,8.528175517846973,0.3333333333333333,0.6666666666666666,39.0,56,12,4
2225,30,M,1,1,0,3,1.6666666666666667,8.57698224518509,1.0,0.6666666666666666,16.0,20,12,4
2226,24,M,0,0,0,1,3.0,8.418841223479046,1.0,1.0,15.0,15,15,2
2227,20,F,0,0,0,1,1.0,8.387382487944258,0.0,1.0,52.0,52,52,4
2228,39,F,1,1,0,2,1.0,8.467431765832728,0.5,1.0,39.5,66,13,4
2229,23,F,1,1,0,3,3.3333333333333335,9.359633386219835,0.3333333333333333,0.6666666666666666,42.0,57,12,4
2230,27,F,1,1,0,1,4.0,8.712743668182979,1.0,1.0,15.0,15,15,4
2231,18,M,0,1,0,3,1.6666666666666667,9.68661471837789,0.0,0.3333333333333333,57.0,59,56,4
2232,20,M,0,1,0,4,1.0,9.071027461640776,0.0,0.5,63.0,73,59,2
2233,15,F,1,1,0,2,1.0,7.763872429718525,0.5,1.0,37.5,61,14,2
2234,42,M,0,0,1,3,3.0,8.808952390119751,1.0,0.3333333333333333,14.666666666666666,20,9,4
2235,46,M,0,0,1,3,2.6666666666666665,9.046721114750241,0.6666666666666666,0.6666666666666666,24.0,46,11,4
2236,34,F,1,1,0,3,1.6666666666666667,7.931516643162357,1.0,0.6666666666666666,13.666666666666666,19,11,2
2237,15,F,1,1,0,2,2.0,8.656450313437652,1.0,0.5,18.0,18,18,4
2238,22,M,0,0,0,2,2.0,8.987266864525555,0.5,1.0,48.0,73,23,4
2239,46,M,0,0,0,1,4.0,8.768959766886146,1.0,1.0,15.0,15,15,2
2240,15,M,0,0,0,4,3.5,9.491851459451166,0.5,0.75,36.0,64,10,2
2241,33,M,1,1,0,2,2.5,8.30184738725368,0.5,1.0,44.0,73,15,4
2242,15,F,1,1,0,4,1.0,7.859545509005236,0.75,0.5,25.75,68,7,4
2243,25,Other,0,1,0,2,1.0,8.600737110393776,0.5,0.5,37.5,61,14,4
2244,34,M,0,1,0,1,1.0,8.390916047432258,1.0,0.0,12.0,12,12,2
2245,27,M,1,1,0,2,2.0,7.409967381125609,1.0,1.0,13.5,14,13,2
2246,54,M,0,0,0,4,3.25,9.063199732592185,0.5,0.75,33.75,67,7,2
2247,23,F,1,0,1,1,2.0,6.907755278982137,1.0,1.0,22.0,22,22,4
2248,38,M,1,1,1,1,1.0,9.767216813896765,0.0,0.0,58.0,58,58,4
2249,31,M,1,1,1,2,1.0,8.070830417758003,0.5,0.5,35.0,54,16,2
2250,24,F,1,0,0,1,1.0,9.341959412704904,0.0,0.0,68.0,68,68,4
2251,16,M,1,1,0,2,1.0,8.029962310939625,0.5,1.0,36.5,58,15,4
2252,15,F,1,0,1,1,2.0,9.123319999745453,0.0,1.0,52.0,52,52,2
2253,15,M,0,0,0,1,3.0,9.754841051644284,0.0,1.0,65.0,65,65,4
2254,15,F,1,1,0,2,1.0,8.827502400303924,0.0,0.5,53.5,54,53,2
2255,25,M,1,1,0,1,1.0,9.634780144904768,0.0,0.0,71.0,71,71,4
2256,23,M,1,0,0,1,4.0,9.897367117162336,0.0,1.0,69.0,69,69,2
2257,21,M,1,1,0,3,1.0,8.485917639057448,0.6666666666666666,0.6666666666666666,35.333333333333336,64,19,4
2258,32,F,1,1,0,2,2.5,8.693405901780224,0.5,1.0,30.5,49,12,4
2259,54,M,0,1,0,2,1.0,8.166144513713288,1.0,0.0,14.5,20,9,4
2260,34,F,1,0,0,3,2.3333333333333335,8.025130397938145,0.6666666666666666,1.0,30.0,53,18,4
2261,27,M,0,1,0,2,2.0,7.642142426865853,1.0,1.0,17.5,23,12,4
2262,15,F,0,1,0,1,3.0,9.196297670000208,0.0,1.0,61.0,61,61,4
2263,32,F,0,0,1,1,1.0,10.174380789104296,0.0,0.0,71.0,71,71,4
2264,23,F,0,0,0,2,2.5,9.432240353267186,0.0,1.0,56.5,57,56,2
2265,39,F,1,1,0,4,1.0,7.809285420784113,0.5,1.0,36.75,58,14,2
2266,33,M,1,0,1,3,3.0,8.647641399099193,0.6666666666666666,0.6666666666666666,30.666666666666668,60,15,4
2267,29,F,0,1,0,1,1.0,7.091765826959282,1.0,1.0,11.0,11,11,2
2268,30,F,1,1,0,1,1.0,6.907755278982137,1.0,1.0,11.0,11,11,4
2269,23,M,1,0,1,3,2.0,9.44442982729989,0.3333333333333333,0.3333333333333333,49.0,81,12,4
2270,25,F,0,0,0,3,4.333333333333333,10.134272077516473,0.0,0.6666666666666666,65.0,80,57,2
2271,26,M,0,0,1,1,2.0,10.013395548620302,0.0,1.0,58.0,58,58,2
2272,35,F,1,1,0,1,3.0,9.249664081114956,1.0,0.0,17.0,17,17,4
2273,31,M,0,1,0,3,1.0,7.748307130353069,1.0,0.6666666666666666,14.666666666666666,26,7,2
2274,20,M,0,0,1,3,3.0,9.85776224424957,0.3333333333333333,0.6666666666666666,46.0,65,16,2
2275,15,Other,0,0,1,2,3.0,8.469147786325529,1.0,1.0,17.0,17,17,2
2276,35,F,0,1,0,1,1.0,8.562289294224994,0.0,1.0,62.0,62,62,4
2277,39,M,1,0,1,2,4.0,9.939257485138832,0.5,0.0,30.5,47,14,4
2278,35,F,0,1,0,1,4.0,10.218468737203915,0.0,1.0,57.0,57,57,2
2279,30,F,0,0,1,3,2.3333333333333335,9.15461684617144,0.3333333333333333,1.0,48.666666666666664,67,22,2
2280,30,M,1,0,1,2,3.0,9.354251900031393,0.5,0.5,40.5,68,13,4
2281,31,F,1,1,0,4,2.25,8.988714716176666,0.75,0.75,25.5,59,12,4
2282,26,M,1,1,0,3,2.3333333333333335,8.449450173721745,1.0,1.0,17.0,19,16,4
2283,36,M,1,0,0,1,1.0,8.636753897763949,0.0,1.0,42.0,42,42,4
2284,15,F,0,1,0,1,1.0,8.75612927051306,0.0,1.0,71.0,71,71,2
2285,30,M,0,1,0,2,2.0,9.575878697523567,0.5,0.5,41.0,74,8,2
2286,43,M,1,1,0,1,1.0,9.501146951132023,0.0,0.0,57.0,57,57,2
2287,25,M,1,1,0,5,1.8,8.397869522994155,0.4,0.8,44.8,68,18,2
2288,31,M,0,1,0,2,2.0,10.016371377186982,0.0,0.5,57.5,59,56,2
2289,19,Other,0,1,0,2,3.0,8.718747348382879,1.0,0.0,17.5,19,16,2
2290,30,M,1,1,0,4,1.5,7.642758273581293,1.0,0.5,13.75,16,12,4
2291,22,M,1,1,0,3,1.6666666666666667,8.632143685845563,0.6666666666666666,0.6666666666666666,27.666666666666668,51,13,2
2292,44,M,0,0,0,1,4.0,10.732794028940049,0.0,0.0,69.0,69,69,4
2293,26,F,1,0,1,2,2.5,10.678853586843456,0.0,0.0,57.5,64,51,4
2294,35,F,1,1,0,2,1.0,8.267470988499687,0.5,0.0,35.5,58,13,4
2295,33,F,0,1,0,1,6.0,9.766580085019301,1.0,1.0,17.0,17,17,4
2296,15,F,1,1,0,1,1.0,8.89642374861429,0.0,1.0,78.0,78,78,2
2297,33,M,1,1,0,3,1.6666666666666667,9.008798470938734,0.6666666666666666,0.6666666666666666,29.0,56,13,2
2298,46,M,0,1,0,4,2.0,8.896355515727267,0.5,0.75,36.5,69,14,2
2299,35,M,1,1,0,4,2.0,8.057294703541753,1.0,1.0,10.75,16,6,2
2300,31,F,1,0,1,1,5.0,9.520452474896366,0.0,1.0,61.0,61,61,4
2301,31,M,1,1,0,1,3.0,9.269018359806909,1.0,1.0,26.0,26,26,2
2302,31,M,0,1,0,3,1.6666666666666667,8.889386823939203,0.6666666666666666,0.6666666666666666,29.666666666666668,62,10,2
2303,30,F,1,1,0,4,3.25,9.065334043052847,0.5,0.25,38.5,64,13,4
2304,31,F,1,0,0,2,1.0,8.90620252119984,0.5,0.0,47.0,76,18,4
2305,46,F,0,0,0,1,3.0,9.925716258616687,0.0,1.0,53.0,53,53,4
2306,21,M,1,1,0,2,3.5,9.153534499033189,0.5,1.0,34.5,56,13,4
2307,29,F,0,0,0,2,2.5,8.239408370948862,1.0,1.0,11.5,12,11,4
2308,30,M,0,1,1,4,1.5,8.68389401588421,0.25,0.75,47.75,67,9,2
2309,23,F,1,1,0,3,1.0,8.781448586140057,0.3333333333333333,0.6666666666666666,47.666666666666664,67,14,2
2310,15,F,1,1,0,2,1.0,8.422090174806915,0.5,0.5,36.0,56,16,4
2311,28,M,0,1,0,4,2.25,8.277708566118768,0.75,1.0,29.25,64,15,4
2312,27,F,0,0,0,2,5.0,10.08187089468472,0.5,0.0,41.0,68,14,4
2313,39,Other,1,1,0,1,1.0,8.24030429753024,1.0,1.0,12.0,12,12,2
2314,20,M,1,1,0,1,5.0,10.057115040943458,1.0,0.0,13.0,13,13,2
2315,28,F,1,0,0,3,2.3333333333333335,7.975712871607054,1.0,1.0,11.666666666666666,17,7,4
2316,28,F,1,0,1,1,2.0,8.75413567252705,1.0,1.0,20.0,20,20,2
2317,35,M,1,1,0,2,1.0,8.259423283181366,0.5,1.0,40.5,70,11,2
2318,23,M,0,1,0,1,1.0,9.482182430512925,0.0,0.0,62.0,62,62,2
2319,25,F,1,1,0,1,3.0,9.989912170789008,0.0,1.0,56.0,56,56,4
2320,39,F,0,0,0,2,1.0,7.343937813261986,1.0,0.5,14.0,19,9,2
2321,15,M,1,1,0,1,1.0,7.378905206067574,1.0,1.0,23.0,23,23,2
2322,32,M,1,1,0,2,1.0,8.44775108962375,1.0,0.5,21.5,27,16,4
2323,28,M,1,0,1,3,3.0,9.318461772780624,0.3333333333333333,0.6666666666666666,50.666666666666664,76,15,4
2324,35,F,1,1,0,2,1.0,7.4674391962144515,1.0,1.0,13.0,13,13,2
2325,15,F,0,0,1,1,2.0,9.660547084391563,0.0,1.0,52.0,52,52,4
2326,37,M,0,0,0,1,3.0,8.369604632210411,1.0,0.0,11.0,11,11,4
2327,34,M,0,0,1,2,3.0,8.857740709115646,1.0,1.0,12.5,13,12,2
2328,32,F,0,0,1,3,4.666666666666667,8.574784512283635,1.0,0.3333333333333333,18.666666666666668,23,14,4
2329,36,F,1,1,0,2,2.0,9.136988010256392,0.5,0.5,46.5,71,22,2
2330,28,M,0,1,0,2,3.0,7.976112527338554,1.0,1.0,14.5,15,14,2
2331,22,F,0,0,0,1,5.0,10.10734059720632,0.0,1.0,71.0,71,71,2
2332,32,F,0,1,0,3,3.3333333333333335,9.128168500582664,0.3333333333333333,1.0,45.0,59,22,4
2333,37,M,0,0,0,2,3.5,10.472835790309034,0.0,0.5,58.5,59,58,2
2334,33,F,0,0,1,2,2.5,9.892246569666554,0.0,0.5,62.0,68,56,4
2335,29,F,1,0,0,2,2.0,8.728209873000939,0.5,1.0,39.0,64,14,2
2336,21,F,1,1,0,3,1.0,8.220294970185522,0.3333333333333333,1.0,39.333333333333336,54,17,4
2337,36,M,0,1,0,2,1.0,7.391446191400589,1.0,0.5,17.0,18,16,1
2338,38,F,0,1,0,2,1.0,7.5001402471840874,1.0,1.0,10.5,12,9,4
2339,24,M,1,0,0,3,1.6666666666666667,8.406825241495469,1.0,0.3333333333333333,14.0,15,13,4
2340,26,Other,1,1,0,3,1.0,7.664529479852722,1.0,0.6666666666666666,18.0,21,16,4
2341,22,M,0,1,0,1,1.0,7.871716812942557,1.0,1.0,11.0,11,11,4
2342,36,F,0,0,1,3,3.0,9.222674534283989,0.6666666666666666,0.6666666666666666,27.666666666666668,52,13,4
2343,30,F,0,0,0,2,1.5,9.27392624544838,0.0,0.5,66.0,74,58,4
2344,25,F,1,0,0,2,4.0,9.434875842145185,0.5,1.0,43.5,66,21,4
2345,37,F,0,1,0,2,1.0,8.76202770499308,0.5,0.0,36.0,53,19,2
2346,32,F,1,0,0,2,2.5,9.14801656431887,0.5,0.5,40.0,68,12,4
2347,49,M,0,0,0,2,2.5,8.537354159783122,0.5,1.0,37.0,63,11,2
2348,35,M,1,0,0,3,2.0,9.403202224008611,0.6666666666666666,0.6666666666666666,32.666666666666664,63,17,4
2349,36,M,0,1,0,1,3.0,10.075809090735719,0.0,1.0,50.0,50,50,4
2350,25,F,0,1,0,1,1.0,8.842101232257868,1.0,0.0,15.0,15,15,4
2351,30,M,1,1,0,2,1.0,9.105661870162303,0.5,0.0,32.0,55,9,4
2352,39,F,0,1,0,3,1.0,8.927113923658851,0.6666666666666666,0.0,26.333333333333332,53,13,2
2353,33,F,0,0,0,3,4.0,9.953352266449395,0.3333333333333333,0.6666666666666666,47.0,67,17,4
2354,27,F,0,1,0,3,1.0,8.952158148271883,0.3333333333333333,0.3333333333333333,50.333333333333336,73,15,4
2355,24,M,0,1,0,1,1.0,8.767938016306209,0.0,1.0,73.0,73,73,2
2356,17,M,1,1,0,3,2.3333333333333335,8.47045811136112,1.0,1.0,14.333333333333334,19,11,4
